{'loss': 79.0997, 'learning_rate': 9.168303863785199e-06, 'epoch': 0.04}
{'loss': 2.8937, 'learning_rate': 0.00044873753911082006, 'epoch': 12.69}
{'loss': 2.9475, 'learning_rate': 0.00044771883868151063, 'epoch': 12.73}
{'loss': 2.8765, 'learning_rate': 0.00044670013825220115, 'epoch': 12.77}
{'loss': 2.874, 'learning_rate': 0.0004456814378228917, 'epoch': 12.81}
{'loss': 2.9309, 'learning_rate': 0.0004446627373935822, 'epoch': 12.85}
{'loss': 2.7448, 'learning_rate': 0.0004436440369642727, 'epoch': 12.89}
{'loss': 2.7675, 'learning_rate': 0.00044262533653496324, 'epoch': 12.93}
{'loss': 3.073, 'learning_rate': 0.00044160663610565376, 'epoch': 12.97}
{'loss': 3.1366, 'learning_rate': 0.0004405879356763443, 'epoch': 13.01}
{'loss': 2.9948, 'learning_rate': 0.00043956923524703486, 'epoch': 13.05}
{'loss': 2.9533, 'learning_rate': 0.0004385505348177254, 'epoch': 13.08}
{'loss': 2.9836, 'learning_rate': 0.0004375318343884159, 'epoch': 13.12}
{'loss': 2.8508, 'learning_rate': 0.0004365131339591064, 'epoch': 13.16}
{'loss': 3.0097, 'learning_rate': 0.00043549443352979694, 'epoch': 13.2}
{'loss': 2.8926, 'learning_rate': 0.00043447573310048746, 'epoch': 13.24}
{'loss': 2.8312, 'learning_rate': 0.0004334570326711781, 'epoch': 13.28}
{'loss': 2.9217, 'learning_rate': 0.0004324383322418686, 'epoch': 13.32}
{'loss': 2.7647, 'learning_rate': 0.00043141963181255914, 'epoch': 13.36}
{'loss': 2.7957, 'learning_rate': 0.00043040093138324966, 'epoch': 13.4}
{'loss': 2.8734, 'learning_rate': 0.0004293822309539402, 'epoch': 13.44}
{'loss': 2.8488, 'learning_rate': 0.0004283635305246307, 'epoch': 13.48}
{'loss': 2.8236, 'learning_rate': 0.0004273448300953213, 'epoch': 13.52}
{'loss': 2.9599, 'learning_rate': 0.0004263261296660118, 'epoch': 13.56}
{'loss': 2.7886, 'learning_rate': 0.0004253074292367023, 'epoch': 13.6}
{'loss': 2.7272, 'learning_rate': 0.00042428872880739284, 'epoch': 13.63}
{'loss': 2.8127, 'learning_rate': 0.00042327002837808336, 'epoch': 13.67}
{'loss': 2.9338, 'learning_rate': 0.0004222513279487739, 'epoch': 13.71}
{'loss': 2.7864, 'learning_rate': 0.0004212326275194644, 'epoch': 13.75}
{'eval_loss': 4.349794864654541, 'eval_runtime': 45.1536, 'eval_samples_per_second': 17.009, 'eval_steps_per_second': 0.044, 'epoch': 13.75}
{'loss': 2.8168, 'learning_rate': 0.000420213927090155, 'epoch': 13.79}
{'loss': 2.8714, 'learning_rate': 0.0004191952266608455, 'epoch': 13.83}
{'loss': 2.7307, 'learning_rate': 0.000418176526231536, 'epoch': 13.87}
{'loss': 2.7196, 'learning_rate': 0.0004171578258022266, 'epoch': 13.91}
{'loss': 2.8954, 'learning_rate': 0.0004161391253729171, 'epoch': 13.95}
{'loss': 2.9609, 'learning_rate': 0.0004151204249436077, 'epoch': 13.99}
{'loss': 3.107, 'learning_rate': 0.0004141017245142982, 'epoch': 14.03}
{'loss': 2.8807, 'learning_rate': 0.00041308302408498874, 'epoch': 14.07}
{'loss': 2.8824, 'learning_rate': 0.00041206432365567926, 'epoch': 14.11}
{'loss': 2.8345, 'learning_rate': 0.0004110456232263698, 'epoch': 14.15}
{'loss': 2.8916, 'learning_rate': 0.0004100269227970603, 'epoch': 14.18}
{'loss': 2.9181, 'learning_rate': 0.0004090082223677508, 'epoch': 14.22}
{'loss': 2.7765, 'learning_rate': 0.0004079895219384414, 'epoch': 14.26}
{'loss': 2.8155, 'learning_rate': 0.0004069708215091319, 'epoch': 14.3}
{'loss': 2.7824, 'learning_rate': 0.00040595212107982244, 'epoch': 14.34}
{'loss': 2.7363, 'learning_rate': 0.00040493342065051296, 'epoch': 14.38}
{'loss': 2.7137, 'learning_rate': 0.0004039147202212035, 'epoch': 14.42}
{'loss': 2.8812, 'learning_rate': 0.000402896019791894, 'epoch': 14.46}
{'loss': 2.756, 'learning_rate': 0.00040187731936258453, 'epoch': 14.5}
{'loss': 2.8561, 'learning_rate': 0.00040085861893327516, 'epoch': 14.54}
{'loss': 2.7944, 'learning_rate': 0.0003998399185039657, 'epoch': 14.58}
{'loss': 2.6532, 'learning_rate': 0.0003988212180746562, 'epoch': 14.62}
{'loss': 2.7427, 'learning_rate': 0.0003978025176453467, 'epoch': 14.66}
{'loss': 2.8043, 'learning_rate': 0.00039678381721603724, 'epoch': 14.7}
{'loss': 2.81, 'learning_rate': 0.0003957651167867278, 'epoch': 14.73}
{'loss': 2.7643, 'learning_rate': 0.00039474641635741834, 'epoch': 14.77}
{'loss': 2.7633, 'learning_rate': 0.00039372771592810886, 'epoch': 14.81}
{'loss': 2.7942, 'learning_rate': 0.0003927090154987994, 'epoch': 14.85}
{'loss': 2.6453, 'learning_rate': 0.0003916903150694899, 'epoch': 14.89}
{'loss': 2.67, 'learning_rate': 0.00039067161464018043, 'epoch': 14.93}
{'loss': 2.9461, 'learning_rate': 0.00038965291421087095, 'epoch': 14.97}
{'loss': 3.0294, 'learning_rate': 0.00038863421378156147, 'epoch': 15.01}
{'loss': 2.8209, 'learning_rate': 0.00038761551335225205, 'epoch': 15.05}
{'loss': 2.852, 'learning_rate': 0.00038659681292294257, 'epoch': 15.09}
{'loss': 2.8484, 'learning_rate': 0.0003855781124936331, 'epoch': 15.13}
{'loss': 2.7294, 'learning_rate': 0.00038455941206432366, 'epoch': 15.17}
{'loss': 2.8911, 'learning_rate': 0.00038354071163501424, 'epoch': 15.21}
{'loss': 2.7674, 'learning_rate': 0.00038252201120570476, 'epoch': 15.25}
{'loss': 2.7079, 'learning_rate': 0.0003815033107763953, 'epoch': 15.28}
{'loss': 2.7995, 'learning_rate': 0.0003804846103470858, 'epoch': 15.32}
{'loss': 2.6547, 'learning_rate': 0.0003794659099177763, 'epoch': 15.36}
{'loss': 2.657, 'learning_rate': 0.00037844720948846685, 'epoch': 15.4}
{'loss': 2.781, 'learning_rate': 0.00037742850905915737, 'epoch': 15.44}
{'loss': 2.7091, 'learning_rate': 0.0003764098086298479, 'epoch': 15.48}
{'loss': 2.7315, 'learning_rate': 0.00037539110820053847, 'epoch': 15.52}
{'loss': 2.8204, 'learning_rate': 0.000374372407771229, 'epoch': 15.56}
{'loss': 2.6581, 'learning_rate': 0.0003733537073419195, 'epoch': 15.6}
{'loss': 2.6287, 'learning_rate': 0.00037233500691261003, 'epoch': 15.64}
{'loss': 2.6823, 'learning_rate': 0.00037131630648330055, 'epoch': 15.68}
{'loss': 2.8253, 'learning_rate': 0.00037029760605399107, 'epoch': 15.72}
{'eval_loss': 4.419956684112549, 'eval_runtime': 43.1301, 'eval_samples_per_second': 17.807, 'eval_steps_per_second': 0.046, 'epoch': 15.72}
{'loss': 2.6851, 'learning_rate': 0.0003692789056246816, 'epoch': 15.76}
{'loss': 2.6924, 'learning_rate': 0.0003682602051953722, 'epoch': 15.8}
{'loss': 2.7592, 'learning_rate': 0.00036724150476606275, 'epoch': 15.83}
{'loss': 2.5981, 'learning_rate': 0.00036622280433675327, 'epoch': 15.87}
{'loss': 2.6049, 'learning_rate': 0.0003652041039074438, 'epoch': 15.91}
{'loss': 2.7946, 'learning_rate': 0.0003641854034781343, 'epoch': 15.95}
{'loss': 2.8456, 'learning_rate': 0.0003631667030488249, 'epoch': 15.99}
{'loss': 2.9474, 'learning_rate': 0.0003621480026195154, 'epoch': 16.03}
{'loss': 2.7606, 'learning_rate': 0.00036112930219020593, 'epoch': 16.07}
{'loss': 2.7613, 'learning_rate': 0.00036011060176089645, 'epoch': 16.11}
{'loss': 2.6978, 'learning_rate': 0.00035909190133158697, 'epoch': 16.15}
{'loss': 2.7949, 'learning_rate': 0.0003580732009022775, 'epoch': 16.19}
{'loss': 2.7826, 'learning_rate': 0.000357054500472968, 'epoch': 16.23}
{'loss': 2.6362, 'learning_rate': 0.0003560358000436586, 'epoch': 16.27}
{'loss': 2.7155, 'learning_rate': 0.0003550170996143491, 'epoch': 16.31}
{'loss': 2.638, 'learning_rate': 0.00035399839918503963, 'epoch': 16.35}
{'loss': 2.6394, 'learning_rate': 0.00035297969875573015, 'epoch': 16.39}
{'loss': 2.6003, 'learning_rate': 0.00035196099832642073, 'epoch': 16.42}
{'loss': 2.7456, 'learning_rate': 0.0003509422978971113, 'epoch': 16.46}
{'loss': 2.6298, 'learning_rate': 0.00034992359746780177, 'epoch': 16.5}
{'loss': 2.7537, 'learning_rate': 0.0003489048970384923, 'epoch': 16.54}
{'loss': 2.6565, 'learning_rate': 0.00034788619660918287, 'epoch': 16.58}
{'loss': 2.5385, 'learning_rate': 0.0003468674961798734, 'epoch': 16.62}
{'loss': 2.6085, 'learning_rate': 0.0003458487957505639, 'epoch': 16.66}
{'loss': 2.7162, 'learning_rate': 0.00034483009532125443, 'epoch': 16.7}
{'loss': 2.6691, 'learning_rate': 0.000343811394891945, 'epoch': 16.74}
{'loss': 2.6434, 'learning_rate': 0.00034279269446263553, 'epoch': 16.78}
{'loss': 2.6468, 'learning_rate': 0.00034177399403332605, 'epoch': 16.82}
{'loss': 2.6607, 'learning_rate': 0.0003407552936040166, 'epoch': 16.86}
{'loss': 2.5338, 'learning_rate': 0.00033973659317470715, 'epoch': 16.9}
{'loss': 2.5738, 'learning_rate': 0.00033871789274539767, 'epoch': 16.94}
{'loss': 2.814, 'learning_rate': 0.0003376991923160882, 'epoch': 16.97}
