{'loss': 133.3159, 'learning_rate': 3.493013972055888e-06, 'epoch': 0.01}
{'loss': 4.0654, 'learning_rate': 0.0006528055001108893, 'epoch': 4.82}
{'loss': 3.9919, 'learning_rate': 0.0006524173874473276, 'epoch': 4.84}
{'loss': 3.7425, 'learning_rate': 0.0006520292747837658, 'epoch': 4.85}
{'loss': 3.9571, 'learning_rate': 0.0006516411621202041, 'epoch': 4.87}
{'loss': 4.0559, 'learning_rate': 0.0006512530494566422, 'epoch': 4.88}
{'loss': 3.8082, 'learning_rate': 0.0006508649367930805, 'epoch': 4.9}
{'loss': 3.7785, 'learning_rate': 0.0006504768241295187, 'epoch': 4.91}
{'loss': 3.8451, 'learning_rate': 0.000650088711465957, 'epoch': 4.93}
{'loss': 3.6133, 'learning_rate': 0.0006497005988023952, 'epoch': 4.94}
{'loss': 3.5373, 'learning_rate': 0.0006493124861388335, 'epoch': 4.96}
{'loss': 3.5829, 'learning_rate': 0.0006489243734752717, 'epoch': 4.97}
{'loss': 3.5752, 'learning_rate': 0.0006485362608117099, 'epoch': 4.99}
{'loss': 3.6299, 'learning_rate': 0.0006481481481481481, 'epoch': 5.0}
{'loss': 3.5644, 'learning_rate': 0.0006477600354845863, 'epoch': 5.01}
{'loss': 3.2157, 'learning_rate': 0.0006473719228210247, 'epoch': 5.03}
{'loss': 3.1785, 'learning_rate': 0.0006469838101574628, 'epoch': 5.04}
{'loss': 3.5284, 'learning_rate': 0.0006465956974939011, 'epoch': 5.06}
{'loss': 3.5695, 'learning_rate': 0.0006462075848303393, 'epoch': 5.07}
{'loss': 3.4913, 'learning_rate': 0.0006458194721667775, 'epoch': 5.09}
{'loss': 3.5118, 'learning_rate': 0.0006454313595032157, 'epoch': 5.1}
{'loss': 3.7428, 'learning_rate': 0.0006450432468396541, 'epoch': 5.12}
{'loss': 3.6091, 'learning_rate': 0.0006446551341760923, 'epoch': 5.13}
{'loss': 3.5728, 'learning_rate': 0.0006442670215125305, 'epoch': 5.15}
{'loss': 3.501, 'learning_rate': 0.0006438789088489687, 'epoch': 5.16}
{'loss': 3.4941, 'learning_rate': 0.000643490796185407, 'epoch': 5.18}
{'loss': 3.6703, 'learning_rate': 0.0006431026835218452, 'epoch': 5.19}
{'loss': 3.7395, 'learning_rate': 0.0006427145708582833, 'epoch': 5.21}
{'loss': 3.6671, 'learning_rate': 0.0006423264581947217, 'epoch': 5.22}
{'loss': 3.556, 'learning_rate': 0.0006419383455311599, 'epoch': 5.24}
{'eval_loss': 4.231576442718506, 'eval_runtime': 7065.5135, 'eval_samples_per_second': 7.65, 'eval_steps_per_second': 0.02, 'epoch': 5.24}
{'loss': 3.5598, 'learning_rate': 0.0006415502328675981, 'epoch': 5.25}
{'loss': 3.596, 'learning_rate': 0.0006411621202040363, 'epoch': 5.27}
{'loss': 3.6148, 'learning_rate': 0.0006407740075404746, 'epoch': 5.28}
{'loss': 3.6168, 'learning_rate': 0.0006403858948769128, 'epoch': 5.3}
{'loss': 3.6806, 'learning_rate': 0.0006399977822133511, 'epoch': 5.31}
{'loss': 3.8668, 'learning_rate': 0.0006396096695497893, 'epoch': 5.33}
{'loss': 3.8452, 'learning_rate': 0.0006392215568862276, 'epoch': 5.34}
{'loss': 3.6869, 'learning_rate': 0.0006388334442226658, 'epoch': 5.36}
{'loss': 3.6541, 'learning_rate': 0.000638445331559104, 'epoch': 5.37}
{'loss': 3.6949, 'learning_rate': 0.0006380572188955422, 'epoch': 5.39}
{'loss': 3.7003, 'learning_rate': 0.0006376691062319806, 'epoch': 5.4}
{'loss': 3.727, 'learning_rate': 0.0006372809935684187, 'epoch': 5.42}
{'loss': 3.7123, 'learning_rate': 0.0006368928809048569, 'epoch': 5.43}
{'loss': 3.8397, 'learning_rate': 0.0006365047682412952, 'epoch': 5.45}
{'loss': 3.9381, 'learning_rate': 0.0006361166555777334, 'epoch': 5.46}
{'loss': 3.8183, 'learning_rate': 0.0006357285429141716, 'epoch': 5.48}
{'loss': 3.7201, 'learning_rate': 0.0006353404302506099, 'epoch': 5.49}
{'loss': 3.796, 'learning_rate': 0.0006349523175870482, 'epoch': 5.51}
{'loss': 3.7535, 'learning_rate': 0.0006345642049234864, 'epoch': 5.52}
{'loss': 3.7642, 'learning_rate': 0.0006341760922599246, 'epoch': 5.54}
{'loss': 3.9751, 'learning_rate': 0.0006337879795963628, 'epoch': 5.55}
{'loss': 3.922, 'learning_rate': 0.0006333998669328011, 'epoch': 5.57}
{'loss': 3.8503, 'learning_rate': 0.0006330117542692392, 'epoch': 5.58}
{'loss': 3.8172, 'learning_rate': 0.0006326236416056776, 'epoch': 5.6}
{'loss': 3.8033, 'learning_rate': 0.0006322355289421158, 'epoch': 5.61}
{'loss': 3.7552, 'learning_rate': 0.000631847416278554, 'epoch': 5.63}
{'loss': 3.8011, 'learning_rate': 0.0006314593036149922, 'epoch': 5.64}
{'loss': 3.9642, 'learning_rate': 0.0006310711909514304, 'epoch': 5.66}
{'loss': 4.0417, 'learning_rate': 0.0006306830782878687, 'epoch': 5.67}
{'loss': 3.92, 'learning_rate': 0.0006302949656243069, 'epoch': 5.69}
{'loss': 3.8131, 'learning_rate': 0.0006299068529607452, 'epoch': 5.7}
{'loss': 3.7526, 'learning_rate': 0.0006295187402971834, 'epoch': 5.72}
{'loss': 3.6157, 'learning_rate': 0.0006291306276336216, 'epoch': 5.73}
{'loss': 3.7512, 'learning_rate': 0.0006287425149700598, 'epoch': 5.75}
{'loss': 3.8252, 'learning_rate': 0.0006283544023064981, 'epoch': 5.76}
{'loss': 3.989, 'learning_rate': 0.0006279662896429364, 'epoch': 5.78}
{'loss': 4.123, 'learning_rate': 0.0006275781769793746, 'epoch': 5.79}
{'loss': 3.9982, 'learning_rate': 0.0006271900643158128, 'epoch': 5.81}
{'loss': 4.0061, 'learning_rate': 0.0006268019516522511, 'epoch': 5.82}
{'loss': 3.87, 'learning_rate': 0.0006264138389886893, 'epoch': 5.84}
{'loss': 3.6621, 'learning_rate': 0.0006260257263251274, 'epoch': 5.85}
{'loss': 3.9353, 'learning_rate': 0.0006256376136615657, 'epoch': 5.87}
{'loss': 3.9347, 'learning_rate': 0.000625249500998004, 'epoch': 5.88}
{'loss': 3.7062, 'learning_rate': 0.0006248613883344422, 'epoch': 5.9}
{'loss': 3.6979, 'learning_rate': 0.0006244732756708804, 'epoch': 5.91}
{'loss': 3.7605, 'learning_rate': 0.0006240851630073187, 'epoch': 5.93}
{'loss': 3.4834, 'learning_rate': 0.0006236970503437569, 'epoch': 5.94}
{'loss': 3.4374, 'learning_rate': 0.0006233089376801951, 'epoch': 5.96}
{'loss': 3.4693, 'learning_rate': 0.0006229208250166334, 'epoch': 5.97}
{'loss': 3.5075, 'learning_rate': 0.0006225327123530717, 'epoch': 5.99}
{'eval_loss': 4.665127754211426, 'eval_runtime': 6957.6214, 'eval_samples_per_second': 7.768, 'eval_steps_per_second': 0.02, 'epoch': 5.99}
{'loss': 3.6009, 'learning_rate': 0.0006221445996895099, 'epoch': 6.0}
{'loss': 3.3198, 'learning_rate': 0.0006217564870259481, 'epoch': 6.02}
{'loss': 3.0889, 'learning_rate': 0.0006213683743623863, 'epoch': 6.03}
{'loss': 3.0639, 'learning_rate': 0.0006209802616988246, 'epoch': 6.05}
{'loss': 3.515, 'learning_rate': 0.0006205921490352628, 'epoch': 6.06}
{'loss': 3.4848, 'learning_rate': 0.000620204036371701, 'epoch': 6.08}
{'loss': 3.3992, 'learning_rate': 0.0006198159237081393, 'epoch': 6.09}
{'loss': 3.4592, 'learning_rate': 0.0006194278110445775, 'epoch': 6.11}
{'loss': 3.6823, 'learning_rate': 0.0006190396983810157, 'epoch': 6.12}
{'loss': 3.5258, 'learning_rate': 0.0006186515857174539, 'epoch': 6.14}
{'loss': 3.4915, 'learning_rate': 0.0006182634730538923, 'epoch': 6.15}
{'loss': 3.4326, 'learning_rate': 0.0006178753603903305, 'epoch': 6.17}
{'loss': 3.4566, 'learning_rate': 0.0006174872477267687, 'epoch': 6.18}
{'loss': 3.6148, 'learning_rate': 0.0006170991350632069, 'epoch': 6.2}
{'loss': 3.6845, 'learning_rate': 0.0006167110223996452, 'epoch': 6.21}
{'loss': 3.586, 'learning_rate': 0.0006163229097360833, 'epoch': 6.23}
{'loss': 3.4643, 'learning_rate': 0.0006159347970725216, 'epoch': 6.24}
{'loss': 3.5054, 'learning_rate': 0.0006155466844089599, 'epoch': 6.26}
{'loss': 3.5519, 'learning_rate': 0.0006151585717453981, 'epoch': 6.27}
{'loss': 3.5271, 'learning_rate': 0.0006147704590818363, 'epoch': 6.29}
{'loss': 3.5728, 'learning_rate': 0.0006143823464182745, 'epoch': 6.3}
{'loss': 3.6413, 'learning_rate': 0.0006139942337547128, 'epoch': 6.32}
{'loss': 3.8316, 'learning_rate': 0.000613606121091151, 'epoch': 6.33}
{'loss': 3.76, 'learning_rate': 0.0006132180084275893, 'epoch': 6.35}
{'loss': 3.5896, 'learning_rate': 0.0006128298957640275, 'epoch': 6.36}
{'loss': 3.6056, 'learning_rate': 0.0006124417831004658, 'epoch': 6.38}
{'loss': 3.6469, 'learning_rate': 0.0006120536704369039, 'epoch': 6.39}
{'loss': 3.6247, 'learning_rate': 0.0006116655577733422, 'epoch': 6.41}
{'loss': 3.6552, 'learning_rate': 0.0006112774451097804, 'epoch': 6.42}
{'loss': 3.6815, 'learning_rate': 0.0006108893324462187, 'epoch': 6.44}
{'loss': 3.7914, 'learning_rate': 0.0006105012197826569, 'epoch': 6.45}
{'loss': 3.8801, 'learning_rate': 0.0006101131071190952, 'epoch': 6.47}
{'loss': 3.7423, 'learning_rate': 0.0006097249944555334, 'epoch': 6.48}
{'loss': 3.652, 'learning_rate': 0.0006093368817919716, 'epoch': 6.5}
{'loss': 3.7245, 'learning_rate': 0.0006089487691284098, 'epoch': 6.51}
{'loss': 3.666, 'learning_rate': 0.000608560656464848, 'epoch': 6.53}
{'loss': 3.7461, 'learning_rate': 0.0006081725438012864, 'epoch': 6.54}
{'loss': 3.9315, 'learning_rate': 0.0006077844311377245, 'epoch': 6.56}
{'loss': 3.8378, 'learning_rate': 0.0006073963184741628, 'epoch': 6.57}
{'loss': 3.77, 'learning_rate': 0.000607008205810601, 'epoch': 6.59}
{'loss': 3.7654, 'learning_rate': 0.0006066200931470392, 'epoch': 6.6}
{'loss': 3.7279, 'learning_rate': 0.0006062319804834774, 'epoch': 6.62}
{'loss': 3.691, 'learning_rate': 0.0006058438678199158, 'epoch': 6.63}
{'loss': 3.7552, 'learning_rate': 0.000605455755156354, 'epoch': 6.65}
{'loss': 3.9456, 'learning_rate': 0.0006050676424927922, 'epoch': 6.66}
{'loss': 3.9602, 'learning_rate': 0.0006046795298292304, 'epoch': 6.68}
{'loss': 3.8344, 'learning_rate': 0.0006042914171656687, 'epoch': 6.69}
{'loss': 3.7328, 'learning_rate': 0.0006039033045021069, 'epoch': 6.71}
{'loss': 3.6672, 'learning_rate': 0.000603515191838545, 'epoch': 6.72}
{'loss': 3.5791, 'learning_rate': 0.0006031270791749834, 'epoch': 6.74}
{'eval_loss': 4.530950546264648, 'eval_runtime': 6792.7715, 'eval_samples_per_second': 7.957, 'eval_steps_per_second': 0.021, 'epoch': 6.74}
{'loss': 3.6873, 'learning_rate': 0.0006027389665114216, 'epoch': 6.75}
{'loss': 3.784, 'learning_rate': 0.0006023508538478598, 'epoch': 6.77}
{'loss': 3.9658, 'learning_rate': 0.000601962741184298, 'epoch': 6.78}
{'loss': 4.0579, 'learning_rate': 0.0006015746285207363, 'epoch': 6.8}
{'loss': 3.9174, 'learning_rate': 0.0006011865158571745, 'epoch': 6.81}
{'loss': 3.9613, 'learning_rate': 0.0006007984031936128, 'epoch': 6.83}
{'loss': 3.7241, 'learning_rate': 0.000600410290530051, 'epoch': 6.84}
{'loss': 3.6394, 'learning_rate': 0.0006000221778664893, 'epoch': 6.86}
{'loss': 3.9099, 'learning_rate': 0.0005996340652029275, 'epoch': 6.87}
{'loss': 3.8123, 'learning_rate': 0.0005992459525393657, 'epoch': 6.89}
{'loss': 3.6341, 'learning_rate': 0.0005988578398758039, 'epoch': 6.9}
{'loss': 3.6299, 'learning_rate': 0.0005984697272122423, 'epoch': 6.92}
{'loss': 3.6544, 'learning_rate': 0.0005980816145486804, 'epoch': 6.93}
{'loss': 3.3743, 'learning_rate': 0.0005976935018851186, 'epoch': 6.95}
{'loss': 3.3614, 'learning_rate': 0.0005973053892215569, 'epoch': 6.96}
{'loss': 3.3794, 'learning_rate': 0.0005969172765579951, 'epoch': 6.98}
{'loss': 3.4571, 'learning_rate': 0.0005965291638944333, 'epoch': 6.99}
{'loss': 3.4614, 'learning_rate': 0.0005961410512308716, 'epoch': 7.01}
{'loss': 3.1708, 'learning_rate': 0.0005957529385673099, 'epoch': 7.02}
{'loss': 3.0243, 'learning_rate': 0.000595364825903748, 'epoch': 7.04}
{'loss': 2.9953, 'learning_rate': 0.0005949767132401863, 'epoch': 7.05}
{'loss': 3.4743, 'learning_rate': 0.0005945886005766245, 'epoch': 7.07}
{'loss': 3.4171, 'learning_rate': 0.0005942004879130627, 'epoch': 7.08}
{'loss': 3.332, 'learning_rate': 0.000593812375249501, 'epoch': 7.1}
{'loss': 3.4521, 'learning_rate': 0.0005934242625859393, 'epoch': 7.11}
{'loss': 3.5869, 'learning_rate': 0.0005930361499223775, 'epoch': 7.13}
{'loss': 3.4716, 'learning_rate': 0.0005926480372588157, 'epoch': 7.14}
{'loss': 3.4237, 'learning_rate': 0.0005922599245952539, 'epoch': 7.16}
{'loss': 3.3525, 'learning_rate': 0.0005918718119316921, 'epoch': 7.17}
{'loss': 3.4355, 'learning_rate': 0.0005914836992681304, 'epoch': 7.19}
{'loss': 3.5666, 'learning_rate': 0.0005910955866045686, 'epoch': 7.2}
{'loss': 3.6294, 'learning_rate': 0.0005907074739410069, 'epoch': 7.22}
{'loss': 3.5148, 'learning_rate': 0.0005903193612774451, 'epoch': 7.23}
{'loss': 3.4011, 'learning_rate': 0.0005899312486138833, 'epoch': 7.25}
{'loss': 3.4502, 'learning_rate': 0.0005895431359503215, 'epoch': 7.26}
{'loss': 3.4958, 'learning_rate': 0.0005891550232867598, 'epoch': 7.28}
{'loss': 3.4572, 'learning_rate': 0.0005887669106231981, 'epoch': 7.29}
{'loss': 3.5239, 'learning_rate': 0.0005883787979596363, 'epoch': 7.31}
{'loss': 3.6177, 'learning_rate': 0.0005879906852960745, 'epoch': 7.32}
{'loss': 3.7934, 'learning_rate': 0.0005876025726325128, 'epoch': 7.34}
{'loss': 3.6573, 'learning_rate': 0.000587214459968951, 'epoch': 7.35}
{'loss': 3.5287, 'learning_rate': 0.0005868263473053891, 'epoch': 7.37}
{'loss': 3.5588, 'learning_rate': 0.0005864382346418275, 'epoch': 7.38}
{'loss': 3.5812, 'learning_rate': 0.0005860501219782657, 'epoch': 7.4}
{'loss': 3.5769, 'learning_rate': 0.0005856620093147039, 'epoch': 7.41}
{'loss': 3.5846, 'learning_rate': 0.0005852738966511421, 'epoch': 7.43}
{'loss': 3.6565, 'learning_rate': 0.0005848857839875804, 'epoch': 7.44}
{'loss': 3.7553, 'learning_rate': 0.0005844976713240186, 'epoch': 7.46}
{'loss': 3.8044, 'learning_rate': 0.0005841095586604568, 'epoch': 7.47}
{'loss': 3.6541, 'learning_rate': 0.0005837214459968951, 'epoch': 7.49}
{'eval_loss': 4.322774887084961, 'eval_runtime': 6866.4161, 'eval_samples_per_second': 7.871, 'eval_steps_per_second': 0.021, 'epoch': 7.49}
{'loss': 3.6258, 'learning_rate': 0.0005833333333333334, 'epoch': 7.5}
{'loss': 3.6503, 'learning_rate': 0.0005829452206697716, 'epoch': 7.51}
{'loss': 3.5953, 'learning_rate': 0.0005825571080062098, 'epoch': 7.53}
{'loss': 3.736, 'learning_rate': 0.000582168995342648, 'epoch': 7.54}
{'loss': 3.8526, 'learning_rate': 0.0005817808826790863, 'epoch': 7.56}
{'loss': 3.7834, 'learning_rate': 0.0005813927700155245, 'epoch': 7.57}
{'loss': 3.7065, 'learning_rate': 0.0005810046573519627, 'epoch': 7.59}
{'loss': 3.7024, 'learning_rate': 0.000580616544688401, 'epoch': 7.6}
{'loss': 3.6659, 'learning_rate': 0.0005802284320248392, 'epoch': 7.62}
{'loss': 3.6337, 'learning_rate': 0.0005798403193612774, 'epoch': 7.63}
{'loss': 3.7228, 'learning_rate': 0.0005794522066977156, 'epoch': 7.65}
{'loss': 3.9197, 'learning_rate': 0.000579064094034154, 'epoch': 7.66}
{'loss': 3.8878, 'learning_rate': 0.0005786759813705922, 'epoch': 7.68}
{'loss': 3.7518, 'learning_rate': 0.0005782878687070304, 'epoch': 7.69}
{'loss': 3.6508, 'learning_rate': 0.0005778997560434686, 'epoch': 7.71}
{'loss': 3.5457, 'learning_rate': 0.0005775116433799069, 'epoch': 7.72}
{'loss': 3.5945, 'learning_rate': 0.000577123530716345, 'epoch': 7.74}
{'loss': 3.6212, 'learning_rate': 0.0005767354180527833, 'epoch': 7.75}
{'loss': 3.7521, 'learning_rate': 0.0005763473053892216, 'epoch': 7.77}
{'loss': 3.949, 'learning_rate': 0.0005759591927256598, 'epoch': 7.78}
{'loss': 3.9745, 'learning_rate': 0.000575571080062098, 'epoch': 7.8}
{'loss': 3.8668, 'learning_rate': 0.0005751829673985362, 'epoch': 7.81}
{'loss': 3.8821, 'learning_rate': 0.0005747948547349745, 'epoch': 7.83}
{'loss': 3.5924, 'learning_rate': 0.0005744067420714127, 'epoch': 7.84}
{'loss': 3.6275, 'learning_rate': 0.000574018629407851, 'epoch': 7.86}
{'loss': 3.8913, 'learning_rate': 0.0005736305167442892, 'epoch': 7.87}
{'loss': 3.6847, 'learning_rate': 0.0005732424040807275, 'epoch': 7.89}
{'loss': 3.5876, 'learning_rate': 0.0005728542914171656, 'epoch': 7.9}
{'loss': 3.5762, 'learning_rate': 0.0005724661787536039, 'epoch': 7.92}
{'loss': 3.5154, 'learning_rate': 0.0005720780660900421, 'epoch': 7.93}
{'loss': 3.2966, 'learning_rate': 0.0005716899534264804, 'epoch': 7.95}
{'loss': 3.3108, 'learning_rate': 0.0005713018407629186, 'epoch': 7.96}
{'loss': 3.3137, 'learning_rate': 0.0005709137280993569, 'epoch': 7.98}
{'loss': 3.4196, 'learning_rate': 0.0005705256154357951, 'epoch': 7.99}
{'loss': 3.2939, 'learning_rate': 0.0005701375027722333, 'epoch': 8.01}
{'loss': 3.0349, 'learning_rate': 0.0005697493901086715, 'epoch': 8.02}
{'loss': 2.9759, 'learning_rate': 0.0005693612774451097, 'epoch': 8.04}
{'loss': 3.0394, 'learning_rate': 0.0005689731647815481, 'epoch': 8.05}
{'loss': 3.3867, 'learning_rate': 0.0005685850521179862, 'epoch': 8.07}
{'loss': 3.3461, 'learning_rate': 0.0005681969394544245, 'epoch': 8.08}
{'loss': 3.2496, 'learning_rate': 0.0005678088267908627, 'epoch': 8.1}
{'loss': 3.4554, 'learning_rate': 0.0005674207141273009, 'epoch': 8.11}
{'loss': 3.501, 'learning_rate': 0.0005670326014637391, 'epoch': 8.13}
{'loss': 3.4272, 'learning_rate': 0.0005666444888001775, 'epoch': 8.14}
{'loss': 3.3432, 'learning_rate': 0.0005662563761366157, 'epoch': 8.16}
{'loss': 3.2859, 'learning_rate': 0.0005658682634730539, 'epoch': 8.17}
{'loss': 3.4386, 'learning_rate': 0.0005654801508094921, 'epoch': 8.19}
{'loss': 3.5341, 'learning_rate': 0.0005650920381459304, 'epoch': 8.2}
{'loss': 3.5747, 'learning_rate': 0.0005647039254823686, 'epoch': 8.22}
{'loss': 3.4366, 'learning_rate': 0.0005643158128188067, 'epoch': 8.23}
{'eval_loss': 4.222398281097412, 'eval_runtime': 6780.2495, 'eval_samples_per_second': 7.971, 'eval_steps_per_second': 0.021, 'epoch': 8.23}
{'loss': 3.3536, 'learning_rate': 0.0005639277001552451, 'epoch': 8.25}
{'loss': 3.3937, 'learning_rate': 0.0005635395874916833, 'epoch': 8.26}
{'loss': 3.4426, 'learning_rate': 0.0005631514748281215, 'epoch': 8.28}
{'loss': 3.407, 'learning_rate': 0.0005627633621645597, 'epoch': 8.29}
{'loss': 3.4858, 'learning_rate': 0.000562375249500998, 'epoch': 8.31}
{'loss': 3.5995, 'learning_rate': 0.0005619871368374363, 'epoch': 8.32}
{'loss': 3.7397, 'learning_rate': 0.0005615990241738745, 'epoch': 8.34}
{'loss': 3.5854, 'learning_rate': 0.0005612109115103127, 'epoch': 8.35}
{'loss': 3.4668, 'learning_rate': 0.000560822798846751, 'epoch': 8.37}
{'loss': 3.5028, 'learning_rate': 0.0005604346861831892, 'epoch': 8.38}
{'loss': 3.5346, 'learning_rate': 0.0005600465735196274, 'epoch': 8.4}
{'loss': 3.5305, 'learning_rate': 0.0005596584608560656, 'epoch': 8.41}
{'loss': 3.5317, 'learning_rate': 0.000559270348192504, 'epoch': 8.43}
{'loss': 3.6227, 'learning_rate': 0.0005588822355289421, 'epoch': 8.44}
{'loss': 3.7268, 'learning_rate': 0.0005584941228653803, 'epoch': 8.46}
{'loss': 3.7093, 'learning_rate': 0.0005581060102018186, 'epoch': 8.47}
{'loss': 3.5567, 'learning_rate': 0.0005577178975382568, 'epoch': 8.49}
{'loss': 3.6058, 'learning_rate': 0.000557329784874695, 'epoch': 8.5}
{'loss': 3.5811, 'learning_rate': 0.0005569416722111333, 'epoch': 8.52}
{'loss': 3.548, 'learning_rate': 0.0005565535595475716, 'epoch': 8.53}
{'loss': 3.7261, 'learning_rate': 0.0005561654468840097, 'epoch': 8.55}
{'loss': 3.7973, 'learning_rate': 0.000555777334220448, 'epoch': 8.56}
{'loss': 3.7124, 'learning_rate': 0.0005553892215568862, 'epoch': 8.58}
{'loss': 3.6387, 'learning_rate': 0.0005550011088933244, 'epoch': 8.59}
{'loss': 3.6578, 'learning_rate': 0.0005546129962297626, 'epoch': 8.61}
{'loss': 3.603, 'learning_rate': 0.000554224883566201, 'epoch': 8.62}
{'loss': 3.5815, 'learning_rate': 0.0005538367709026392, 'epoch': 8.64}
{'loss': 3.6928, 'learning_rate': 0.0005534486582390774, 'epoch': 8.65}
{'loss': 3.8893, 'learning_rate': 0.0005530605455755156, 'epoch': 8.67}
{'loss': 3.8175, 'learning_rate': 0.0005526724329119538, 'epoch': 8.68}
{'loss': 3.6766, 'learning_rate': 0.0005522843202483921, 'epoch': 8.7}
{'loss': 3.5849, 'learning_rate': 0.0005518962075848303, 'epoch': 8.71}
{'loss': 3.4603, 'learning_rate': 0.0005515080949212686, 'epoch': 8.73}
{'loss': 3.5731, 'learning_rate': 0.0005511199822577068, 'epoch': 8.74}
{'loss': 3.5806, 'learning_rate': 0.000550731869594145, 'epoch': 8.76}
{'loss': 3.7364, 'learning_rate': 0.0005503437569305832, 'epoch': 8.77}
{'loss': 3.9347, 'learning_rate': 0.0005499556442670215, 'epoch': 8.79}
{'loss': 3.8893, 'learning_rate': 0.0005495675316034598, 'epoch': 8.8}
{'loss': 3.8251, 'learning_rate': 0.000549179418939898, 'epoch': 8.82}
{'loss': 3.7992, 'learning_rate': 0.0005487913062763362, 'epoch': 8.83}
{'loss': 3.4684, 'learning_rate': 0.0005484031936127745, 'epoch': 8.85}
{'loss': 3.6332, 'learning_rate': 0.0005480150809492127, 'epoch': 8.86}
{'loss': 3.8344, 'learning_rate': 0.0005476269682856508, 'epoch': 8.88}
{'loss': 3.6, 'learning_rate': 0.0005472388556220892, 'epoch': 8.89}
{'loss': 3.5348, 'learning_rate': 0.0005468507429585274, 'epoch': 8.91}
{'loss': 3.5428, 'learning_rate': 0.0005464626302949656, 'epoch': 8.92}
{'loss': 3.368, 'learning_rate': 0.0005460745176314038, 'epoch': 8.94}
{'loss': 3.2193, 'learning_rate': 0.0005456864049678421, 'epoch': 8.95}
{'loss': 3.2603, 'learning_rate': 0.0005452982923042803, 'epoch': 8.97}
{'loss': 3.2656, 'learning_rate': 0.0005449101796407185, 'epoch': 8.98}
{'eval_loss': 4.662083625793457, 'eval_runtime': 6867.6082, 'eval_samples_per_second': 7.87, 'eval_steps_per_second': 0.021, 'epoch': 8.98}
{'loss': 3.364, 'learning_rate': 0.0005445220669771568, 'epoch': 9.0}
{'loss': 3.1521, 'learning_rate': 0.0005441339543135951, 'epoch': 9.01}
{'loss': 2.8897, 'learning_rate': 0.0005437458416500333, 'epoch': 9.03}
{'loss': 2.9241, 'learning_rate': 0.0005433577289864715, 'epoch': 9.04}
{'loss': 3.1142, 'learning_rate': 0.0005429696163229097, 'epoch': 9.06}
{'loss': 3.2998, 'learning_rate': 0.000542581503659348, 'epoch': 9.07}
{'loss': 3.2566, 'learning_rate': 0.0005421933909957862, 'epoch': 9.09}
{'loss': 3.2146, 'learning_rate': 0.0005418052783322244, 'epoch': 9.1}
{'loss': 3.4728, 'learning_rate': 0.0005414171656686627, 'epoch': 9.12}
{'loss': 3.4119, 'learning_rate': 0.0005410290530051009, 'epoch': 9.13}
{'loss': 3.3661, 'learning_rate': 0.0005406409403415391, 'epoch': 9.15}
{'loss': 3.274, 'learning_rate': 0.0005402528276779773, 'epoch': 9.16}
{'loss': 3.2521, 'learning_rate': 0.0005398647150144157, 'epoch': 9.18}
{'loss': 3.4248, 'learning_rate': 0.0005394766023508539, 'epoch': 9.19}
{'loss': 3.484, 'learning_rate': 0.0005390884896872921, 'epoch': 9.21}
{'loss': 3.5006, 'learning_rate': 0.0005387003770237303, 'epoch': 9.22}
{'loss': 3.3676, 'learning_rate': 0.0005383122643601686, 'epoch': 9.24}
{'loss': 3.3042, 'learning_rate': 0.0005379241516966067, 'epoch': 9.25}
{'loss': 3.354, 'learning_rate': 0.000537536039033045, 'epoch': 9.27}
{'loss': 3.3849, 'learning_rate': 0.0005371479263694833, 'epoch': 9.28}
{'loss': 3.3795, 'learning_rate': 0.0005367598137059215, 'epoch': 9.3}
{'loss': 3.4286, 'learning_rate': 0.0005363717010423597, 'epoch': 9.31}
{'loss': 3.6, 'learning_rate': 0.0005359835883787979, 'epoch': 9.33}
{'loss': 3.6537, 'learning_rate': 0.0005355954757152362, 'epoch': 9.34}
{'loss': 3.4858, 'learning_rate': 0.0005352073630516744, 'epoch': 9.36}
{'loss': 3.4266, 'learning_rate': 0.0005348192503881127, 'epoch': 9.37}
{'loss': 3.4725, 'learning_rate': 0.0005344311377245509, 'epoch': 9.39}
{'loss': 3.467, 'learning_rate': 0.0005340430250609892, 'epoch': 9.4}
{'loss': 3.4946, 'learning_rate': 0.0005336549123974273, 'epoch': 9.42}
{'loss': 3.4758, 'learning_rate': 0.0005332667997338656, 'epoch': 9.43}
{'loss': 3.5788, 'learning_rate': 0.0005328786870703038, 'epoch': 9.45}
{'loss': 3.7025, 'learning_rate': 0.000532490574406742, 'epoch': 9.46}
{'loss': 3.6409, 'learning_rate': 0.0005321024617431803, 'epoch': 9.48}
{'loss': 3.4924, 'learning_rate': 0.0005317143490796186, 'epoch': 9.49}
{'loss': 3.5736, 'learning_rate': 0.0005313262364160568, 'epoch': 9.51}
{'loss': 3.5197, 'learning_rate': 0.000530938123752495, 'epoch': 9.52}
{'loss': 3.5092, 'learning_rate': 0.0005305500110889332, 'epoch': 9.54}
{'loss': 3.7145, 'learning_rate': 0.0005301618984253714, 'epoch': 9.55}
{'loss': 3.7323, 'learning_rate': 0.0005297737857618098, 'epoch': 9.57}
{'loss': 3.6325, 'learning_rate': 0.0005293856730982479, 'epoch': 9.58}
{'loss': 3.5773, 'learning_rate': 0.0005289975604346862, 'epoch': 9.6}
{'loss': 3.5888, 'learning_rate': 0.0005286094477711244, 'epoch': 9.61}
{'loss': 3.5375, 'learning_rate': 0.0005282213351075626, 'epoch': 9.63}
